email,password,type,status,role,token
pendingSeller7@test.com,password123!,SELLER,PENDING,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDA3IiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMDcsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTQ5LCJleHAiOjQ5MzUwODY1NDksInNlbGxlclN0YXR1cyI6IlBFTkRJTkcifQ.ccQzwwpk47l1QIxoZUocaCODRHfX346w14fNmyoS5SM
pendingSeller8@test.com,password123!,SELLER,PENDING,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDA4IiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMDgsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTQ5LCJleHAiOjQ5MzUwODY1NDksInNlbGxlclN0YXR1cyI6IlBFTkRJTkcifQ.BRFrcIuc91xC8LLZYb6YN9Wda8crJwXOv9a-vSh_Ot0
pendingSeller9@test.com,password123!,SELLER,PENDING,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDA5IiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMDksInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUwLCJleHAiOjQ5MzUwODY1NTAsInNlbGxlclN0YXR1cyI6IlBFTkRJTkcifQ.sl3Iohg8r7Shzxi5fqTvd0n5bkbqrQNbFMJ0z_pMpuA
pendingSeller10@test.com,password123!,SELLER,PENDING,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDEwIiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMTAsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUwLCJleHAiOjQ5MzUwODY1NTAsInNlbGxlclN0YXR1cyI6IlBFTkRJTkcifQ.sBxWwuhAjxEhy45vl8ifaG6SpIzT9VmbdxSBOVuJpXw
pendingSeller11@test.com,password123!,SELLER,PENDING,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDExIiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMTEsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUwLCJleHAiOjQ5MzUwODY1NTAsInNlbGxlclN0YXR1cyI6IlBFTkRJTkcifQ.9pZvgpYPvQFO-lw4JQN9grQmFI6nd1fEfAqx1RwFQU0
pendingSeller12@test.com,password123!,SELLER,PENDING,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDEyIiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMTIsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUwLCJleHAiOjQ5MzUwODY1NTAsInNlbGxlclN0YXR1cyI6IlBFTkRJTkcifQ.I6MWO6Bs9LJuPoX9bdyDljkTDyI05irjU8To2um4iMg
pendingSeller13@test.com,password123!,SELLER,PENDING,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDEzIiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMTMsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUwLCJleHAiOjQ5MzUwODY1NTAsInNlbGxlclN0YXR1cyI6IlBFTkRJTkcifQ.-1g3yKwEqH1KPoAJkZjj8XFixrt7HBolisnD1U49Lq0
pendingSeller14@test.com,password123!,SELLER,PENDING,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDE0IiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMTQsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUwLCJleHAiOjQ5MzUwODY1NTAsInNlbGxlclN0YXR1cyI6IlBFTkRJTkcifQ.OdUOptSxy8QI036Mt1AVnzoybzazFErJW8Z1fSOQS7E
pendingSeller15@test.com,password123!,SELLER,PENDING,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDE1IiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMTUsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUwLCJleHAiOjQ5MzUwODY1NTAsInNlbGxlclN0YXR1cyI6IlBFTkRJTkcifQ.qGBok263Ph5NMlZ6mId6Vfb9aR-5y8wIFQjZsL2lQuM
pendingSeller16@test.com,password123!,SELLER,PENDING,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDE2IiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMTYsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUwLCJleHAiOjQ5MzUwODY1NTAsInNlbGxlclN0YXR1cyI6IlBFTkRJTkcifQ.4RqvEMYL0-MrOZ6cM5Sux4tIvR5eeRsAwY8pQqkShwU
pendingSeller17@test.com,password123!,SELLER,PENDING,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDE3IiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMTcsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUwLCJleHAiOjQ5MzUwODY1NTAsInNlbGxlclN0YXR1cyI6IlBFTkRJTkcifQ.stMxKa_VkEjwLvqMcWDG_nBr1tZMvtdcz0DShkwAqas
pendingSeller18@test.com,password123!,SELLER,PENDING,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDE4IiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMTgsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUwLCJleHAiOjQ5MzUwODY1NTAsInNlbGxlclN0YXR1cyI6IlBFTkRJTkcifQ.bPmjGzlfxwzctUnRkk94vnEcTAS2QmLlYDrPSPsYZYg
pendingSeller19@test.com,password123!,SELLER,PENDING,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDE5IiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMTksInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUxLCJleHAiOjQ5MzUwODY1NTEsInNlbGxlclN0YXR1cyI6IlBFTkRJTkcifQ.M1vREuVe7LNsmTZQp415liYLNcELI6p886Vcgz8M-_8
pendingSeller20@test.com,password123!,SELLER,PENDING,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDIwIiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMjAsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUxLCJleHAiOjQ5MzUwODY1NTEsInNlbGxlclN0YXR1cyI6IlBFTkRJTkcifQ.aCn_1AWhQ8YnYK-lG_lU_GDUukjeOhg7P1XSO7XoZ4o
pendingSeller21@test.com,password123!,SELLER,PENDING,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDIxIiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMjEsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUxLCJleHAiOjQ5MzUwODY1NTEsInNlbGxlclN0YXR1cyI6IlBFTkRJTkcifQ.wrFLxB7VaVPqPG9pzXpbQerD_-2TvdxZK1QUkjWgbv0
pendingSeller22@test.com,password123!,SELLER,PENDING,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDIyIiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMjIsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUxLCJleHAiOjQ5MzUwODY1NTEsInNlbGxlclN0YXR1cyI6IlBFTkRJTkcifQ.uqHZzZ3CzWrc8V7bnDMCQV0H_XuZqkg0aqoinxVMAII
pendingSeller23@test.com,password123!,SELLER,PENDING,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDIzIiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMjMsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUxLCJleHAiOjQ5MzUwODY1NTEsInNlbGxlclN0YXR1cyI6IlBFTkRJTkcifQ.UEztCpYN8ELO3B3duFqwr0fnSZMAyxSWhNMFNhh1-xc
pendingSeller24@test.com,password123!,SELLER,PENDING,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDI0IiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMjQsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUxLCJleHAiOjQ5MzUwODY1NTEsInNlbGxlclN0YXR1cyI6IlBFTkRJTkcifQ.BQ7tsiqd4aDKXf2Daun5cKfmbt54qFGXgQIlGQqgW7g
pendingSeller25@test.com,password123!,SELLER,PENDING,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDI1IiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMjUsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUxLCJleHAiOjQ5MzUwODY1NTEsInNlbGxlclN0YXR1cyI6IlBFTkRJTkcifQ.otiByJ2qrZrHVonWmXeZQpytHSq0q73GpyU2PZkmoa0
approvedSeller1@test.com,password123!,SELLER,APPROVED,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDI2IiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMjYsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUxLCJleHAiOjQ5MzUwODY1NTEsInNlbGxlclN0YXR1cyI6IkFQUFJPVkVEIn0.Fyd4OJL6TY-9FvutxgVzhwy8p7DgfYcAp-Nz2X2RP54
approvedSeller2@test.com,password123!,SELLER,APPROVED,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDI3IiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMjcsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUxLCJleHAiOjQ5MzUwODY1NTEsInNlbGxlclN0YXR1cyI6IkFQUFJPVkVEIn0.2Zq2D_K9EdV0nLmFrgXqqbGS0qz96Sv0yVSGXF0KoOE
approvedSeller3@test.com,password123!,SELLER,APPROVED,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDI4IiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMjgsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUxLCJleHAiOjQ5MzUwODY1NTEsInNlbGxlclN0YXR1cyI6IkFQUFJPVkVEIn0.XUj5sd4OjzYGrv5o8OzojEITwCzUm5DZUs-gEVyEszI
approvedSeller4@test.com,password123!,SELLER,APPROVED,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDI5IiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMjksInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUyLCJleHAiOjQ5MzUwODY1NTIsInNlbGxlclN0YXR1cyI6IkFQUFJPVkVEIn0.k2eYUCcgBzQflFo4RN-jJa-fVaHTz7YNC91_ChPxJpw
approvedSeller5@test.com,password123!,SELLER,APPROVED,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDMwIiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMzAsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUyLCJleHAiOjQ5MzUwODY1NTIsInNlbGxlclN0YXR1cyI6IkFQUFJPVkVEIn0.L5x8LcMtcakXWiSsu92RSuxp3op-JElEu-9x9EzH1eA
approvedSeller6@test.com,password123!,SELLER,APPROVED,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDMxIiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMzEsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUyLCJleHAiOjQ5MzUwODY1NTIsInNlbGxlclN0YXR1cyI6IkFQUFJPVkVEIn0.KxGeIhHz2ljNgb7_ambXtt5ww49lSTqrFXBLfpbBj2A
approvedSeller7@test.com,password123!,SELLER,APPROVED,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDMyIiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMzIsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUyLCJleHAiOjQ5MzUwODY1NTIsInNlbGxlclN0YXR1cyI6IkFQUFJPVkVEIn0.Eb-hkConVZYHs39Br6NPACjIBO1Nes9DKotSjRCJ66g
approvedSeller8@test.com,password123!,SELLER,APPROVED,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDMzIiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMzMsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUyLCJleHAiOjQ5MzUwODY1NTIsInNlbGxlclN0YXR1cyI6IkFQUFJPVkVEIn0.hbKIcrCUYdDAMpp4_MGnnOe_6Pj_mZu6XDWDe3lD-9s
approvedSeller9@test.com,password123!,SELLER,APPROVED,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDM0IiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMzQsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUyLCJleHAiOjQ5MzUwODY1NTIsInNlbGxlclN0YXR1cyI6IkFQUFJPVkVEIn0.lhxBzb9PS2dLcbTtSe8xwwnz7wn47CfVYxM30jmkoQc
approvedSeller10@test.com,password123!,SELLER,APPROVED,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDM1IiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMzUsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUyLCJleHAiOjQ5MzUwODY1NTIsInNlbGxlclN0YXR1cyI6IkFQUFJPVkVEIn0.djSD61zIMnxztci376mrxjBeGRj5torQWeCYWwUFQq0
approvedSeller11@test.com,password123!,SELLER,APPROVED,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDM2IiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMzYsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUyLCJleHAiOjQ5MzUwODY1NTIsInNlbGxlclN0YXR1cyI6IkFQUFJPVkVEIn0.iZJ1BuM1bFJ_dXl9WiRiGmHFhf2MY3hi7KTAVAzwV1g
approvedSeller12@test.com,password123!,SELLER,APPROVED,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDM3IiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMzcsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUyLCJleHAiOjQ5MzUwODY1NTIsInNlbGxlclN0YXR1cyI6IkFQUFJPVkVEIn0.ElQ9HvhIRl2nV6sKxN71TDugKrX9_3KPafoI0dH47wo
approvedSeller13@test.com,password123!,SELLER,APPROVED,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDM4IiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMzgsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUyLCJleHAiOjQ5MzUwODY1NTIsInNlbGxlclN0YXR1cyI6IkFQUFJPVkVEIn0.anrXMVms-IghO5Ls1H9-wi8giiDjWCF0O6T66lmT88w
approvedSeller14@test.com,password123!,SELLER,APPROVED,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDM5IiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwMzksInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUzLCJleHAiOjQ5MzUwODY1NTMsInNlbGxlclN0YXR1cyI6IkFQUFJPVkVEIn0.SFftGKuNotcr-XPpK9lbmYLnLbBRZ11azMtkQjNyoW0
approvedSeller15@test.com,password123!,SELLER,APPROVED,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDQwIiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwNDAsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUzLCJleHAiOjQ5MzUwODY1NTMsInNlbGxlclN0YXR1cyI6IkFQUFJPVkVEIn0.RaNvNysr57mGKL-qAVi4ZKN5oLf1rI0EANTMtVPI5Pk
approvedSeller16@test.com,password123!,SELLER,APPROVED,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDQxIiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwNDEsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUzLCJleHAiOjQ5MzUwODY1NTMsInNlbGxlclN0YXR1cyI6IkFQUFJPVkVEIn0.BtFo79ZqHhtwJOfl1uvT5mkkni9VfLo9Fq56y_0UTZc
approvedSeller17@test.com,password123!,SELLER,APPROVED,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDQyIiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwNDIsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUzLCJleHAiOjQ5MzUwODY1NTMsInNlbGxlclN0YXR1cyI6IkFQUFJPVkVEIn0.EM6cY__ip2JgaRp5Iv5S4arVl73kjNyuM3CBWxXSxO0
approvedSeller18@test.com,password123!,SELLER,APPROVED,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDQzIiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwNDMsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUzLCJleHAiOjQ5MzUwODY1NTMsInNlbGxlclN0YXR1cyI6IkFQUFJPVkVEIn0.nInborMs_693LKB2i9sUvrBqqS4a6Je96iwteCjLduk
approvedSeller19@test.com,password123!,SELLER,APPROVED,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDQ0IiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwNDQsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUzLCJleHAiOjQ5MzUwODY1NTMsInNlbGxlclN0YXR1cyI6IkFQUFJPVkVEIn0.AhyUo3U8l0pQ1ghIDZS63-SruTamDBXlp0ZZ_P5cOpY
approvedSeller20@test.com,password123!,SELLER,APPROVED,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDQ1IiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwNDUsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUzLCJleHAiOjQ5MzUwODY1NTMsInNlbGxlclN0YXR1cyI6IkFQUFJPVkVEIn0.2Lz5TTNTQX8njZ4zCDDiJPMSWcMj0Jg4FIDW8X5eeF4
approvedSeller21@test.com,password123!,SELLER,APPROVED,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDQ2IiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwNDYsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUzLCJleHAiOjQ5MzUwODY1NTMsInNlbGxlclN0YXR1cyI6IkFQUFJPVkVEIn0.65B2EOWX1I6wuMMq21VErNVGQg5sFKrj2dkV79HtIzI
approvedSeller22@test.com,password123!,SELLER,APPROVED,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDQ3IiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwNDcsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUzLCJleHAiOjQ5MzUwODY1NTMsInNlbGxlclN0YXR1cyI6IkFQUFJPVkVEIn0.ZQrkqo5ntgNKRgxHphnlIa-eS-MM-xztk0StdTanJOQ
approvedSeller23@test.com,password123!,SELLER,APPROVED,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDQ4IiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwNDgsInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTUzLCJleHAiOjQ5MzUwODY1NTMsInNlbGxlclN0YXR1cyI6IkFQUFJPVkVEIn0.z5Q4DD_SGTt05U_v1sgcunH8ffOTUnJg2-0Khygdro8
approvedSeller24@test.com,password123!,SELLER,APPROVED,SELLER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxMDQ5IiwiaXNzIjoiaS1jb21tZXJjZSIsInByaW5jaXBhbFR5cGUiOiJNRU1CRVIiLCJhY2NvdW50SWQiOjEwNDksInJvbGUiOiJTRUxMRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTU0LCJleHAiOjQ5MzUwODY1NTQsInNlbGxlclN0YXR1cyI6IkFQUFJPVkVEIn0.bMV1lRgK6-PREpPDWUOBNi2pVjnzlGKeFGMI-Aihd7E
